 BACKUPSERIE FRA HYDARK SKREVET FORMATERT
 ISER1....:  9001
 CVER.....: J
 CTYPE....: 1
 SNAVN....: DRIVA               
 RSKAL....:   374.970184
 IAR1.....: 1930
 IAR2.....: 1990
 RMID.....:      489.020386
 DDAT.....:   19970317
 VNR......:  136
 ENR......:   97    -1    -1    -1  
 FNR......:   14
 GNR......:    0
 FELT.....:     1.000000
 CPERS....: schjlberg       
 NVEKOD...: KOFOT   
 HNR......:    0
 NLIN.....:    9
 JSID.....:    0     0     0     0     0     0  
 CKOM.. 1.: Seriens opphav: KOFOT-OMFORDEL                      
 CKOM.. 2.: Serie det ble kalibrert mot : 9648-A                
 CKOM.. 3.:                                                     
 CKOM.. 4.: Serie som ble omfordelt     : sum driva             
 CKOM.. 5.: sum driva. Beregnet hele perioden.                  
 CKOM.. 6.: Middelverdier       1931-1960         1931-1980     
 CKOM.. 7.: Kalibrert :     169.99 MM3/UKE      167.85 MM3/UKE  
 CKOM.. 8.: Simulert  :     497.14 MM3/UKE      489.27 MM3/UKE  
 CKOM.. 9.: Variansdekning R**R= .9                             
 CKOM..10.:                                                     
 CKOM..11.:                                                     
 CKOM..12.:                                                     

      1391      1539      1132      1008      1052       927      1018      1075
      1028       942       993       966

       917       941       977       864       882       842       775       769
       755       738       682       622       635       595       520       658
      1236      1928     10522     11302      7553      5645     11028      9956
      9667      6793      7110      7426      4056      5450      4237      2664
      2108      2062      1719      2000      2647      3118      2619      4045
      4124      2234      3281      3918      1692      1077      1094      1246
      1305      1296      1866      2755

      1282      1055       987       935       895       758       733       732
       790       775       730       665       718       668       774      1197
      1232      1386      6054     13824     27302     14676     10681     20167
     15670     16802     10578     10463      9315      6251      4707      3310
      3058      2522      1952      2525      3041      2096      1686      1351
      1362      1078       946       899       832       748       865       920
       898       853       893       882

       767       776       771       721       752       683       667       664
       643       662       647       599       607       566       494       546
       734      2197      6966      5482     11313      8748      9385     13611
      7151      6658      7339      5573      5721      4777      4269      3006
      1843      1959      2129      1636      2042      3711      2296      1913
      1946      1707      2407      1660      1349      1145      1033      1002
       917       845       934       924

       793       784       776       727       753       677       663       665
       650       663       642       604       618       589       527       641
       969       871      2325      5110     16907     12737      9883      6609
      4225      5091      7187      3962      3348      2753      2415      1902
      2249      2390      3859      4355      3642      4520      3163      2014
      3824      2000      1862      3769      2956      1524      1287      1148
       967       847       861       843

       721       710       700       658       685       620       611       614
       601       615       590       553       575       543       540       921
      1620      1035      1203      8118     12891     19178     14751      8971
     10057      7312      4884      6287      8476      6606      4072      4995
      5009      3855      2659      2710      2852      3166      2743      1989
      4032      2048      1202       898       814       756       807       869
       880       767       775       754

       651       653       647       610       629       571       564       569
       552       569       554       521       545       569       823      1184
      1742      4321      3377      9652      8739     15181     13522      6222
      6010      6763      5613      3991      4601      3429      2556      2631
      1562      3099      2547      2620      3029      3651      3124      3071
      2491      1645      1355      1176      1056      1022      1124      1134
      1054       986      1058      1049

       915       883       861       811       924       809       766       757
       727       735       694       637       657       906      1988      1132
       867       801      8335     23077     27348     12202     11551      7959
      5382      8298      9305     10054      5061      5765      4646      3019
      3895      3531      2995      1709      1437      1342      1831      2511
      2371      1210       965       866      1116       880       908       922
       854       783       823       822

       717       710       698       650       678       611       594       595
       577       593       566       539       905      1194       899      1157
      2074      1369      3019      6866     11399     18510     13821      4251
      4731      9595     12558     10059      7194      3521      3134      2597
      1885      1783      1745      1656      2935      3579      3013      3546
      1850      1122      1006      1014      1367      1229       996       999
       929       859       899       891

       766       767       760       725       746       671       654       654
       637       680       645       591       610       570       504      1429
      3423      4573      9409     12967     11655     12344      7866      9930
     13237      7567      7695      7229      5091      4958      8370      3316
      3715      2095      1690      3180      3039      2181      3718      6289
      3289      3141      4770      3076      2408      1764      1520      1380
      1207      1063      1083      1037

       904       860       824       758       778       698       681       678
       655       700       670       617       629       617       939      1241
      3016      6894      3027     13599     21002     23121     10792      6183
      8945      7416      5155      7905      6149      6293      5697      5647
